Id,SalePrice
2658,144961.42998687617
2718,167694.8701799394
2414,210628.43408064847
1989,120497.55017624532
625,176312.9019461446
333,79267.93481223469
1327,105695.8370551964
858,167077.09700829565
95,159602.24920408218
1568,169364.75540314682
2482,150116.51136414334
1364,121900.09240103677
2584,149263.6864552794
818,216107.58840979193
2673,158757.50431871423
2089,105474.2863994507
1297,157311.54284552622
790,113376.2159976242
2616,168038.6151986523
720,211885.38928814058
222,164560.50821057396
557,134708.2897786919
1148,167626.63529351726
2766,170102.47600742694
534,192235.50228196481
1452,134626.52563299128
630,119582.05660135992
2648,129178.28710388803
125,163214.3740616543
1904,51140.24385861981
1670,117341.59143587667
756,98796.37785094141
717,229837.4162822738
1032,160853.48707700972
852,229577.14006403688
1731,162909.81672420513
2639,134961.18236015376
2071,92554.28770782745
1267,134724.44296741084
1851,209606.96025310646
567,145576.45641482674
2439,218880.20949506166
1898,156413.5307616671
647,161218.87412763748
2256,206713.65738347924
979,89590.09143865173
1444,223043.36158393137
2485,129885.89400548695
157,125122.24269062107
88,119991.26323440098
2003,104543.2489725592
186,191854.59781750772
1425,246663.3834486886
2695,128802.77137695243
738,116374.99587259935
395,162670.3798166244
1353,163172.82878659133
1878,147428.3871381642
390,155306.1733890438
1456,234011.04618552074
1103,311921.9339278405
1387,122405.95772387329
2070,155782.99386070544
1199,166705.7581504437
2479,191214.30090280782
501,323099.05380343884
2362,91708.50636565076
1718,231461.68109076726
2188,92040.11060456013
1483,146029.9267987576
2557,86462.03615231873
437,344431.49851470895
2224,192413.53453931154
1628,182420.1365690658
397,148845.56299493773
587,197074.37797583648
971,149837.1375340064
2611,131178.6567168086
1887,108539.98608311542
2399,365497.8885289044
2148,214462.4724041124
304,110264.59904248123
1997,139381.96557669638
2817,114585.07620889877
1431,207261.02959921994
427,361729.3421748631
263,132078.38797543908
598,175403.88468299137
2895,248861.63556825664
687,137543.85681930825
1822,147480.7817063925
2191,101366.37451905418
179,112016.24171913884
1009,260745.90255530062
2010,129880.46196432765
1991,143962.36296315616
1411,165115.673426549
1721,258478.97604066826
1144,200134.50348806957
593,207389.97101357454
575,315176.15405638376
1249,165699.33687998718
1604,125940.32606501831
1064,408800.80856439227
1923,160379.43274987635
1988,121589.39935849783
2325,176411.79346891277
114,179299.20767008935
2700,163615.0109760578
217,115188.29036779127
343,176795.19520779818
386,240214.15701195438
2005,131558.40056647325
2908,137620.32876589533
1814,213720.47450208414
2446,412874.3796479496
208,158235.6188748385
1679,98814.30354401145
822,314628.8343648855
6,193966.77155606233
1781,346060.6624444687
2397,325695.93062560656
2340,308487.69902103045
1618,163181.09518155112
2843,194453.00494154033
1061,354556.7199554388
2786,131028.70928671441
1935,144309.50644551415
1341,141522.18472090567
521,267423.4726584339
2136,149358.97235209576
996,182042.70276511362
227,145163.71482852346
135,178945.68312556038
1167,150617.1713938248
294,241585.68808124756
1776,208313.41997996136
540,181648.3944764911
1717,231461.68109076726
2303,135970.7095766379
116,181547.4315946226
127,142522.42556116503
1371,133454.54438156146
1014,154885.28168281724
1507,113033.62424238835
702,141684.23720132976
750,146008.14380372857
261,164079.91982062432
1559,63180.98374827173
577,224248.43072612092
2812,196872.42966345875
2080,146113.4709548105
1368,114912.99392565266
2376,117915.26257632888
659,124690.01252627812
1235,139545.30887902502
332,58787.93618255621
1917,141760.46775227395
2094,243166.19418818076
1460,248300.4804599799
1471,209725.93902301183
1509,113262.83877152813
1922,134413.23873560329
433,411511.6993368505
460,286351.95343712164
1116,254800.78185800256
1137,172093.0992463997
53,168265.38763731386
2354,263308.4366688546
1475,213789.99055346867
1761,408532.14458271884
842,144356.84081524154
2739,168326.23189721972
2509,145893.4192248448
1007,203203.25490364453
2610,174299.4010111805
1952,92324.30158286514
2719,165711.47735942315
2921,77291.2737203213
1966,130593.7839947467
292,119879.23991142097
1204,193084.2653329605
1829,251707.08881212617
2419,187707.95154718147
391,156479.85215443003
798,100311.14464192888
481,216724.09406187164
193,216702.9387108059
555,114568.72980768277
899,58072.02298482251
2357,185133.16714491023
328,112539.97370307987
1356,105159.55124065798
1154,118824.38721903597
1730,197476.73908866718
2249,162050.82153605396
1119,270258.4943775503
2856,126571.87279073971
1394,121554.55804621507
2587,136765.34462475346
61,302560.7993959802
2661,175962.7024081035
2711,132786.6526231567
1147,198219.79251236565
757,127671.1281842329
2623,92741.57835163042
2378,144311.60484866123
1413,149658.0352025024
1722,249687.1253914741
1112,236205.21706642112
1623,180220.12066687518
1201,211669.39438252736
1513,124457.5170931393
957,241052.47868736857
1171,233085.79525401
1145,203385.8324466359
2726,231019.07620303717
703,157466.9721942114
760,123873.68661601818
1964,153446.5991460773
2512,178012.28748626926
159,123186.59928160126
1281,173871.51020886516
468,189056.05040048982
290,124637.45197710495
665,102119.80310257945
1463,250049.30118319916
1792,214779.4365347901
923,146724.9104565302
500,306731.8587564948
1408,145856.74279869927
331,87266.86580844366
170,170662.25661427673
2192,100835.36357116795
2571,265074.0660099215
2314,165361.93260975156
2647,93615.1179861675
422,405925.0489215529
2457,313412.2937764697
1838,192607.71203618107
2805,234726.6025756674
1645,151136.4471174998
1711,320932.89973067556
2825,235891.0483680855
322,320998.82166453893
2103,253501.241108116
342,113279.18425933325
600,128013.03065213839
488,171064.4859042412
1725,301507.58521214686
2246,235991.69775058844
2847,143221.97373176442
806,238706.5565287119
530,244495.8202369303
963,207982.7891019774
2678,120439.8244704985
171,94546.71083071666
2401,408684.41282852174
805,228678.5274395579
2259,254440.3080650961
1748,204471.84672519183
1361,129170.90850471277
1677,111205.72860727223
1406,151916.0904124139
2322,227609.97495266332
688,154470.36436805193
143,133526.2788186364
804,211791.59164617164
1214,153912.40800206206
2828,121179.70677943123
1999,172185.906296417
2467,205923.4066144215
2665,145700.59484390443
1538,305551.028077193
398,119243.57488673605
2822,123476.21933658978
2157,134858.03825240486
1856,211890.6968816276
1269,79833.2925119995
2570,112298.13200242566
2320,227815.6595427164
1517,134335.66626282703
2304,130961.3342103978
1312,97519.31690370679
2012,149840.9676438931
506,274879.03045101056
2865,210732.19744908813
2367,98238.57304458162
554,85578.95502293423
238,134771.04629693425
1954,124632.17695068888
2488,104235.22782491741
2291,63179.414036213915
1969,113218.04315995157
2725,157904.8316900262
1482,146029.9267987576
2763,203960.95242164595
503,281511.59318868874
1584,255967.74490293884
1531,146957.85982464088
2210,193521.9425822284
459,314034.66911936854
556,131401.27362656817
1347,126351.82894304015
1290,63670.3676355849
1388,103825.3323147518
1571,193961.51082672112
2754,210747.27899316684
765,132665.12873526348
2494,121584.84800449073
2870,240558.41486828052
7,257690.9154410581
1114,253942.90810502894
2418,248324.5375817134
291,142100.4633012247
18,368317.53089726967
39,369727.8920467476
1001,288991.81498227647
2442,228622.84267097118
616,114075.58374513994
2680,76472.45131904923
1414,130672.13413245438
289,151703.22125378557
40,279067.6756623017
860,128247.79149140706
409,117617.50750184736
673,145378.81533856993
2427,168199.26522283664
2036,208535.8125168258
2564,148549.50608527628
642,173212.11270010777
1008,178892.4436160822
1908,161123.36160190124
2519,170791.59486619325
1369,96540.79534934448
2855,173445.03494154644
712,114853.06339157489
1943,122868.56347315734
1958,143645.44476007027
107,155150.60014709795
2295,195107.57649819672
704,90044.52431337906
676,154401.71927398638
259,184117.2365536845
93,295854.5623322355
106,250942.4512020342
2315,168689.41781856798
1050,105769.14112218379
1095,216630.00722909535
2709,155944.79724392775
758,146910.63883251228
1496,153934.68261236718
2370,124546.00143686467
2458,282131.26866462023
2733,137783.9148063218
161,258059.91597012826
726,154058.64209866678
845,214077.53609161908
947,243266.50383078438
2232,110699.81418198672
2563,132576.19663500966
2299,145118.13271110225
211,98066.3357834317
605,156486.62709922186
1478,204188.59450306027
2247,238738.37746835887
2274,189209.732098574
2869,231361.82978073426
967,226041.46509713176
2656,135235.02222029338
667,197488.22382857418
1042,102947.07873008323
2023,164511.81305480553
2447,369798.5027637357
2055,112183.6673458387
2275,281534.91017498914
2204,206705.1727001466
1563,233356.8543024609
483,243954.3634115011
796,117612.79760221811
1526,164502.58617409342
2042,136177.90530301016
442,357281.502425817
1693,328047.07566843857
1468,229621.20668316536
1430,204357.5054024515
2605,160231.83476205688
1529,228380.02162357362
335,152724.03739230076
1287,115377.95176458762
31,101091.26861391198
1785,305316.16672350763
82,160595.08917452008
2620,136334.63375975873
252,177090.40361796776
721,62153.48402192413
2165,201572.9176787433
2316,178853.26030122722
775,124167.65671698103
1558,75255.75278587367
17,203570.59129356954
1022,224122.89149618463
925,149869.08753647856
438,308902.9736532378
1270,143030.79524813543
1272,121674.93740910251
215,153805.62315858403
266,236737.99877021878
2402,312514.74359494273
1250,136735.46280314203
1984,115072.90843980835
1279,135128.2635113114
377,234041.22921337676
1252,88730.86053190182
2156,258942.75853545417
499,332069.929113477
1374,123152.64833614798
2898,223823.32807497634
401,116742.19921238263
2721,149248.174143744
2078,255165.8295231685
2589,127811.83551574046
1946,171643.41522976465
1334,130196.22062118592
2781,222815.14910990052
431,374336.13415339147
576,179814.8113694727
1474,215919.6479803155
2254,138692.3198977033
2155,261591.0225689421
885,78044.47187491346
643,143762.54973902294
1944,127717.08307497879
480,204129.83943490777
2845,103794.56058195788
2387,317066.0901776835
2407,227376.21288097725
2527,177675.80609698308
2514,141535.26348282176
629,137155.4671782732
80,214344.5685120399
1876,136997.0727362754
1546,115563.02580017112
2518,205748.76062253484
2347,157343.52509415333
783,235315.3337252921
1322,21218.759871477232
194,106838.80491146831
1770,314778.00422775035
2143,151189.66008041947
1229,207538.9822316936
511,276118.5630082303
46,241438.87680745174
1348,148676.04887014438
2465,205129.93764069487
387,253473.74452117068
873,229158.54505037155
1918,112634.05956282883
2764,232400.7513663476
2184,109947.37392393728
934,142280.82991222697
1920,125253.27991481195
2631,143411.7547265651
1768,474100.1390089616
2040,123559.24897193736
1749,216230.7919066111
834,255982.1447729689
1457,235186.58734066243
79,84515.29925622289
2302,134208.34229282627
1817,148965.38350050262
2755,234828.10594524432
359,183667.76558069227
2059,107476.34815884703
2092,230312.02250855305
2516,239942.69434208822
150,112228.6557028648
1656,143651.7462747123
83,104471.33077103042
2411,210379.54932216543
795,76175.01981067781
2312,213118.72788293497
2917,131521.09974028025
1624,183146.9320190584
2215,246045.6279125953
1211,149682.03691520132
1485,154824.3963535112
1024,185765.00388813775
570,201584.03217229378
2874,148486.21790967963
700,147318.52180382656
2756,200209.18474916802
2022,163906.6679122947
583,207726.1350271115
2392,370893.40700985084
2424,181097.81811846307
212,84375.94745998751
736,134968.17987046708
1610,165923.15755810813
890,134250.4137943439
467,196490.82648498224
578,210626.71428943652
1747,181569.8947114112
1149,151869.5616435301
2758,240928.9998573538
857,163116.83405524527
2219,263155.8228960604
733,103174.40213857543
2909,101718.80812990866
1798,260438.8436150587
235,118157.4715831085
2366,132582.7103251128
1027,137990.52436459402
1195,153545.5006782039
1303,49166.443398288335
148,180966.6209141193
608,155684.30183444763
2515,212037.93633316824
821,271827.02227765566
2500,286641.26641194103
745,107405.44165774524
741,124691.78733766862
1611,93909.60293478638
2532,129240.19940109353
1081,202116.75653806597
1692,389704.6391851467
2520,171431.24694001558
276,71970.35235620348
1992,137797.0204821992
663,35322.727583911386
418,118182.29225382248
1733,192378.28831570313
2359,146258.3674743462
253,208263.06013930347
1518,219754.94570993964
2035,156958.130251279
2919,61741.38931336987
1540,236047.58579191065
2120,154153.72288691468
1674,159201.16670980884
256,178622.00371605164
2361,97809.00865375972
978,88988.87213093066
2280,117784.43220548032
2095,231021.5159361068
1709,336370.60128857376
2801,229423.77484180414
1246,123063.04154426225
2373,91002.72046235362
1055,301988.8165162809
2017,137805.6551345497
1099,324967.2643284212
1344,68484.7427701257
835,185312.50861864976
1117,229170.45568878684
2043,102719.85043373064
2085,97437.65127039244
410,147283.89602003136
2650,111548.29831239117
2867,184174.93166944044
1668,113908.44622552885
1161,154277.5342766744
2122,192069.90251083125
2539,153050.99783011148
1047,126323.0478345063
1445,128946.62051237705
541,140360.4551639477
569,214949.37592213802
1276,115709.24890391475
918,161421.83473296926
326,181670.15858976173
1936,138724.93811761402
895,95678.86791793747
257,136672.98323446026
1241,164931.4881152941
1545,118477.29031568498
1189,186191.24980802805
270,134830.79683927022
2066,200809.35137858012
693,105227.13504496982
1259,148251.41427554717
2916,166373.371006916
2321,269661.95579577505
1977,95476.9964963552
1895,159147.9518421337
1240,164503.18164359924
85,154887.76721362825
1823,111541.64476314808
825,274757.47437321796
110,248353.8418961992
697,123075.30605310205
2297,132041.96546158957
1231,135721.67902315856
1355,129530.83057600577
968,335168.45166046126
584,200658.21929336753
1315,140611.6874460375
1606,158476.96849559707
206,89161.67769390387
1685,360050.44363992865
2016,144786.26313342096
869,198927.59750335338
2135,128440.59191249611
2346,169134.29908050655
2430,202453.03346448368
2198,103294.58626701661
2652,128088.24809944647
27,108900.50029417587
241,164489.29228765162
906,133189.50981801288
1506,119595.90451392288
2098,311917.41201459547
1435,203492.55463087393
2213,119893.61612004542
1274,132067.190436635
743,15027.53414467565
1737,201442.38875058448
2797,254570.26036832656
2185,18941.645581930235
58,170116.23990106347
830,209124.9941484489
808,120349.52163269225
680,130844.76825013224
1153,109250.89866453962
1291,165942.22477077434
1818,170478.1777808636
2161,188543.14042153215
1883,109349.54083137651
350,332398.05527095764
2473,147112.4629297428
295,200943.4184462422
293,201762.80492037168
859,136738.19387834278
288,61547.572923658256
1578,159769.1524714911
102,202525.59933748824
2831,145659.15675031766
1030,155086.62976682244
2551,147580.05375506816
1286,155938.9253797035
958,295866.06516410306
776,116327.19365226099
72,245615.0491110165
2263,248284.60546969922
1866,148095.31991244547
2876,65479.832869614955
2146,240862.26934124564
103,170795.45191830923
1500,126490.9231665122
492,169745.22093920727
167,138669.8731703604
2597,123005.426724742
2685,123835.66797437577
1035,160323.0539540506
1220,54722.71780730423
2602,155330.24880374697
2159,218276.64068654703
695,148102.2582075475
1109,281300.11687317566
640,174224.4502832046
1652,164444.60208512406
2090,160895.81611692393
1188,180740.4620117299
2345,207542.2595421591
1059,366533.94106567046
2751,216438.7407352419
128,198336.46145692616
1523,184696.60746612342
2925,182243.88932821987
2145,268433.62247977935
1121,232756.56963597453
566,239316.4649524102
565,284841.423446243
1331,139394.02180894493
2928,134985.1322504816
156,144329.95189125257
797,130954.10124980762
327,79925.57696584164
2859,163961.60792960986
1453,129930.7611920144
1762,332178.14364551404
1868,197531.83690766818
1760,170348.38126517844
1113,256853.26773609727
1812,198483.97786403133
117,151456.5397796674
1142,207816.08343098825
2342,397355.8453264517
927,168854.0212088041
2478,166903.5718744552
655,80130.04167118648
2064,140783.981986953
369,317642.0340368053
2239,122045.53345292178
2732,191194.54605359852
1653,163754.64453368942
959,196727.17070246243
2395,342819.08666359406
1412,104822.72289313268
271,243273.3132231377
1484,152069.2373608948
1497,144733.19615885528
552,155852.0724056405
2,131972.83081551417
1855,296241.58983181755
4,250490.81002856386
2292,165704.12016053498
134,160430.5604379505
646,112074.41985047037
42,341293.61608612386
532,234914.97063325148
713,93240.4425221362
2561,142334.7673872501
2360,127806.02872434181
1333,143801.35937908734
1407,214762.14130987978
2892,281869.58752507484
574,208336.24530499816
1227,180583.68596443045
2591,185438.89363494638
1476,223511.67513621037
1125,284729.03900216444
1446,177262.62199544045
408,116093.95502354554
1101,306679.8127003893
2251,222264.19323173835
